file_name,source_label,split,predictions,cross_entropy_loss,logits
flickr_wild_001273.jpg,wild,train,2,0.01418,[-5.02593 -2.2699   3.9837 ]
pixabay_dog_001620.jpg,dog,val,1,0.01418,[-3.69758  4.72243 -4.42881]
pixabay_cat_004386.jpg,cat,train,0,0.01418,[ 4.04466 -4.01923 -2.05051]
flickr_wild_001267.jpg,wild,train,2,0.01418,[-4.06196 -0.0613   2.13173]
pixabay_dog_001634.jpg,dog,train,1,0.01418,[-1.80817  3.02003 -1.95641]
flickr_wild_000179.jpg,wild,train,2,0.01418,[-1.30004 -2.904    2.60853]
pixabay_cat_004392.jpg,cat,val,0,0.01418,[ 4.69563 -4.1569  -2.80137]
flickr_wild_003470.jpg,wild,train,2,0.01418,[-3.54447 -1.83951  3.89457]
pixabay_dog_003023.jpg,dog,val,1,0.01418,[-3.80083  3.94888 -2.39161]
flickr_wild_002008.jpg,wild,train,2,0.01418,[-3.25689 -1.9726   2.84032]
pixabay_dog_003745.jpg,dog,train,1,0.01418,[-1.92463  2.77508 -1.48465]
pixabay_cat_000692.jpg,cat,train,0,0.01418,[ 5.82707 -2.90303 -4.37316]
flickr_wild_003316.jpg,wild,train,2,0.01418,[-2.86695 -2.03211  3.6008 ]
pixabay_wild_000866.jpg,wild,train,2,0.01418,[-1.74754 -3.65013  2.16287]
pixabay_dog_001152.jpg,dog,train,1,0.01418,[-4.38611  5.20219 -5.35609]
flickr_wild_001501.jpg,wild,train,2,0.01418,[-3.25005 -3.54206  2.94456]
pixabay_cat_002085.jpg,cat,train,0,0.01418,[ 4.7384  -4.79477 -2.55891]
flickr_dog_000766.jpg,dog,val,1,0.01418,[-3.47772  4.07038 -3.92362]
pixabay_cat_003204.jpg,cat,train,0,0.01418,[ 4.03916 -3.26154 -3.02878]
flickr_dog_000821.jpg,dog,train,1,0.01418,[-2.11459  2.92175 -2.54404]
flickr_wild_000780.jpg,wild,train,2,0.01418,[-4.25498 -5.59748  5.14982]
flickr_wild_000958.jpg,wild,val,2,0.01418,[-2.68188 -2.84446  2.41883]
flickr_wild_002197.jpg,wild,val,2,0.01418,[-2.51437 -5.24596  2.84528]
pixabay_wild_000721.jpg,wild,train,2,0.01418,[-2.9587  -2.55041  3.44864]
pixabay_cat_001413.jpg,cat,train,0,0.01418,[ 4.24843 -2.49391 -2.79147]
pixabay_dog_003802.jpg,dog,train,1,0.01418,[-3.39704  2.514   -2.38831]
flickr_cat_000227.jpg,cat,train,0,0.01418,[ 3.35699 -2.39328 -3.13811]
flickr_wild_003289.jpg,wild,val,2,0.01418,[-3.35762 -3.08936  4.33495]
flickr_wild_002829.jpg,wild,val,2,0.01418,[-3.16937 -2.62927  3.20198]
flickr_cat_000541.jpg,cat,train,0,0.01418,[ 4.07139 -3.86871 -3.222  ]
pixabay_wild_000047.jpg,wild,train,2,0.01418,[-0.24196 -1.94819  2.15456]
pixabay_cat_001375.jpg,cat,train,0,0.01418,[ 6.59224 -2.71047 -3.94295]
pixabay_dog_001973.jpg,dog,val,1,0.01418,[-2.69153  4.10506 -2.76112]
pixabay_cat_003562.jpg,cat,train,0,0.01418,[ 4.1289  -3.1589  -3.73751]
pixabay_cat_002668.jpg,cat,train,0,0.01418,[ 3.69804 -5.72483 -1.63807]
pixabay_dog_001967.jpg,dog,train,1,0.01418,[-3.8298   4.07444 -4.2879 ]
pixabay_cat_004219.jpg,cat,train,0,0.01418,[ 3.81477 -3.53165 -1.23073]
pixabay_cat_003576.jpg,cat,train,0,0.01418,[ 7.50598 -4.46651 -5.72349]
flickr_cat_000555.jpg,cat,train,0,0.01418,[ 5.57827 -5.18268 -3.28796]
pixabay_cat_001361.jpg,cat,train,0,0.01418,[ 2.6107  -1.79642 -4.53793]
pixabay_wild_000053.jpg,wild,val,2,0.01418,[-2.75964 -2.30156  2.16358]
flickr_wild_002183.jpg,wild,val,2,0.01418,[-3.12673 -3.22088  2.92745]
pixabay_cat_001407.jpg,cat,val,0,0.01418,[ 3.17756 -3.12401 -1.2834 ]
pixabay_wild_000735.jpg,wild,val,2,0.01418,[-4.39354  0.30681  1.32903]
flickr_cat_000233.jpg,cat,train,0,0.01418,[ 5.14557 -2.31958 -6.8881 ]
pixabay_dog_003816.jpg,dog,val,1,0.01418,[-2.14356  2.50255 -2.04142]
pixabay_cat_000719.jpg,cat,train,0,0.01418,[ 4.12034 -1.94579 -4.59897]
flickr_dog_000835.jpg,dog,train,1,0.01418,[-2.523    2.70728 -1.32933]
pixabay_cat_003210.jpg,cat,val,0,0.01418,[ 4.22833 -1.44882 -4.51335]
flickr_wild_000794.jpg,wild,val,2,0.01418,[-2.46744 -2.34539  0.43816]
pixabay_cat_000731.jpg,cat,train,0,0.01418,[ 4.89625 -2.02127 -3.09926]
pixabay_cat_003238.jpg,cat,val,0,0.01418,[ 5.19066 -4.51921 -3.33447]
pixabay_cat_004557.jpg,cat,train,0,0.01418,[ 4.34194 -4.00697 -2.88136]
flickr_wild_000964.jpg,wild,val,2,0.01418,[-2.36817 -4.14043  3.0155 ]
pixabay_cat_002126.jpg,cat,val,0,0.01418,[ 3.66946 -4.19729 -1.41984]
pixabay_dog_000489.jpg,dog,train,1,0.01418,[-2.56724  3.37242 -2.62315]
pixabay_cat_002640.jpg,cat,val,0,0.01418,[ 4.6532  -2.90072 -4.36983]
pixabay_cat_004231.jpg,cat,train,0,0.01418,[ 5.48845 -4.29697 -2.20037]
pixabay_cat_002898.jpg,cat,train,0,0.01418,[ 4.3185  -3.47326 -3.00598]
pixabay_dog_001797.jpg,dog,train,1,0.01418,[-4.60628  3.82883 -5.38142]
pixabay_cat_000057.jpg,cat,train,0,0.01418,[ 3.60175 -3.07522 -3.82233]
flickr_wild_002815.jpg,wild,train,2,0.01418,[-2.23708 -4.38095  3.81742]
pixabay_cat_001349.jpg,cat,train,0,0.01418,[ 4.06757 -2.12902 -3.68417]
pixabay_dog_003180.jpg,dog,train,1,0.01418,[-4.59441  3.94924 -2.46767]
pixabay_cat_000043.jpg,cat,train,0,0.01418,[ 4.96761 -3.63007 -2.66627]
flickr_wild_002801.jpg,wild,train,2,0.01418,[-2.5143  -3.28321  4.98356]
flickr_cat_000569.jpg,cat,val,0,0.01418,[ 3.8596  -2.69025 -2.96091]
pixabay_dog_003194.jpg,dog,val,1,0.01418,[-4.80541  4.23768 -3.46819]
pixabay_cat_002654.jpg,cat,train,0,0.01418,[ 2.98074 -2.64726 -2.82502]
pixabay_cat_004225.jpg,cat,train,0,0.01418,[ 5.7476  -5.17582 -1.81556]
pixabay_dog_001783.jpg,dog,train,1,0.01418,[-2.00266  4.49283 -4.35553]
flickr_dog_000809.jpg,dog,val,1,0.01418,[-1.6758   3.96672 -3.57043]
pixabay_cat_004543.jpg,cat,val,0,0.01418,[ 6.13972 -2.29687 -5.26604]
flickr_wild_000970.jpg,wild,train,2,0.01418,[-1.61563 -3.38091  2.11918]
pixabay_cat_002132.jpg,cat,train,0,0.01418,[ 4.7787  -1.79498 -4.22667]
pixabay_wild_000709.jpg,wild,train,2,0.01418,[-4.52699 -0.23232  1.70041]
pixabay_cat_000725.jpg,cat,train,0,0.01418,[ 3.62489 -3.34912 -3.39312]
pixabay_dog_002507.jpg,dog,train,1,0.01418,[-3.65167  3.08008 -3.28977]
flickr_wild_002154.jpg,wild,val,2,0.01418,[-4.83895 -3.053    4.13685]
pixabay_dog_003619.jpg,dog,train,1,0.01418,[-4.07041  3.43276 -4.15061]
pixabay_cat_000916.jpg,cat,train,0,0.01418,[ 6.29352 -3.78706 -3.62619]
pixabay_dog_000310.jpg,dog,train,1,0.01418,[-3.60765  2.75419 -1.91212]
flickr_wild_000743.jpg,wild,val,2,0.01418,[-4.76461 -5.32184  4.46976]
pixabay_cat_002867.jpg,cat,train,0,0.01418,[ 6.50775 -2.44045 -6.4447 ]
pixabay_dog_001768.jpg,dog,train,1,0.01418,[-1.85181  3.14755 -1.23472]
flickr_wild_000025.jpg,wild,test,2,0.01418,[ 0.10652 -2.99415  3.44556]
pixabay_dog_000476.jpg,dog,val,1,0.01418,[-3.09937  3.85233 -2.80831]
flickr_wild_002632.jpg,wild,val,2,0.01418,[-2.96459 -1.70311  3.13368]
pixabay_wild_000084.jpg,wild,train,2,0.01418,[-2.88104 -4.09252  4.46932]
pixabay_dog_002261.jpg,dog,train,1,0.01418,[-4.42117  2.3727  -1.36128]
flickr_cat_000582.jpg,cat,train,0,0.01418,[ 5.83044 -1.74827 -5.61122]
flickr_wild_002626.jpg,wild,train,2,0.01418,[-2.07624 -1.53758  2.77258]
pixabay_wild_000090.jpg,wild,train,2,0.01418,[-0.16938 -4.26119  2.84866]
pixabay_dog_002275.jpg,dog,val,1,0.01418,[-4.19935  2.70847 -2.41937]
flickr_wild_003538.jpg,wild,train,2,0.01418,[-2.47027 -4.24253  4.76818]
flickr_cat_000596.jpg,cat,train,0,0.01418,[ 5.52984 -3.70626 -3.53482]
pixabay_cat_002873.jpg,cat,test,0,0.01418,[ 3.08177 -1.99191 -2.96336]
flickr_wild_000031.jpg,wild,val,2,0.01418,[-2.17153 -4.01138  3.04305]
pixabay_dog_000462.jpg,dog,train,1,0.01418,[-2.60087  3.94409 -4.87656]
flickr_dog_000148.jpg,dog,test,1,0.01418,[-4.7043   3.5513  -2.05931]
flickr_wild_001449.jpg,wild,train,2,0.01418,[-3.92234 -1.85808  3.58695]
pixabay_dog_000304.jpg,dog,train,1,0.01418,[-1.62728  2.86364 -1.60285]
flickr_wild_000757.jpg,wild,train,2,0.01418,[-4.57532 -5.79357  6.3397 ]
pixabay_dog_002513.jpg,dog,val,1,0.01418,[-3.80968  4.31341 -3.99561]
flickr_wild_002140.jpg,wild,train,2,0.01418,[-1.32313 -5.37931  3.42113]
pixabay_cat_000902.jpg,cat,train,0,0.01418,[ 5.14061 -4.67529 -2.18747]
flickr_dog_000606.jpg,dog,train,1,0.01418,[-3.88857  4.74567 -2.01709]
flickr_wild_001461.jpg,wild,train,2,0.01418,[-1.65841 -3.00741  2.77616]
pixabay_dog_001032.jpg,dog,val,1,0.01418,[-4.61845  4.77217 -3.30566]
pixabay_cat_004594.jpg,cat,val,0,0.01418,[ 6.25301 -0.71525 -6.11088]
pixabay_wild_000906.jpg,wild,train,2,0.01418,[-2.46141 -3.32609  3.3624 ]
flickr_wild_003276.jpg,wild,val,2,0.01418,[-3.76776 -2.78324  3.22666]
flickr_wild_002168.jpg,wild,train,2,0.01418,[-3.25224 -2.55646  3.30385]
pixabay_dog_003625.jpg,dog,train,1,0.01418,[-2.46059  1.41549 -3.54212]
pixabay_dog_003143.jpg,dog,train,1,0.01418,[-1.36222  1.611   -1.97912]
pixabay_cat_000094.jpg,cat,val,0,0.01418,[ 5.39145 -0.89608 -5.48286]
flickr_wild_003510.jpg,wild,val,2,0.01418,[-3.65286 -1.41175  3.39522]
pixabay_dog_001754.jpg,dog,train,1,0.01418,[-4.14451  3.75388 -4.01055]
flickr_wild_000019.jpg,wild,train,2,0.01418,[-1.63923 -4.52247  4.52283]
flickr_wild_001307.jpg,wild,val,2,0.01418,[-2.02837 -3.33056  2.6456 ]
pixabay_cat_002683.jpg,cat,train,0,0.01418,[ 3.59545 -4.51607 -1.93124]
flickr_dog_000160.jpg,dog,train,1,0.01418,[-5.00037  5.01813 -2.86571]
pixabay_dog_001740.jpg,dog,train,1,0.01418,[-3.00216  2.85397 -2.89001]
pixabay_cat_003589.jpg,cat,train,0,0.01418,[ 6.80738 -3.64098 -5.07872]
flickr_wild_001313.jpg,wild,train,2,0.01418,[-3.29355  0.60265  1.80939]
pixabay_cat_002697.jpg,cat,val,0,0.01418,[ 7.23862 -3.4998  -5.15731]
pixabay_dog_001998.jpg,dog,train,1,0.01418,[-5.79911  6.09857 -4.32016]
flickr_dog_000174.jpg,dog,train,1,0.01418,[-5.06943  4.83697 -3.27928]
pixabay_dog_003157.jpg,dog,val,1,0.01955,[-3.44203  2.74797 -2.14384]
pixabay_cat_000080.jpg,cat,train,0,0.01955,[ 3.10925 -0.77349 -3.41909]
pixabay_dog_002249.jpg,dog,train,1,0.01955,[-2.77341  3.25111 -4.66942]
flickr_wild_003504.jpg,wild,train,2,0.01955,[-3.83922 -1.85546  4.03938]
pixabay_wild_000912.jpg,wild,val,2,0.01955,[-2.68737 -0.73966  1.41897]
flickr_wild_003262.jpg,wild,train,2,0.01955,[-3.57266 -2.31037  3.7694 ]
pixabay_dog_003631.jpg,dog,train,1,0.01955,[-1.84658  3.39162 -3.65762]
flickr_dog_000612.jpg,dog,train,1,0.01955,[-1.76621  3.28316 -2.56982]
flickr_wild_001475.jpg,wild,train,2,0.01955,[-3.67934 -4.31094  4.24652]
pixabay_dog_000338.jpg,dog,val,1,0.01955,[-3.37238  3.42405 -3.66316]
pixabay_dog_001026.jpg,dog,train,1,0.01955,[-4.29672  5.73221 -3.65554]
pixabay_cat_004580.jpg,cat,val,0,0.01955,[ 4.78151 -1.37746 -4.48144]
pixabay_cat_003760.jpg,cat,train,0,0.01955,[ 4.02118 -4.38831 -1.35007]
flickr_dog_001083.jpg,dog,val,1,0.01955,[-2.06475  2.69902 -3.87768]
pixabay_cat_001177.jpg,cat,train,0,0.01955,[ 4.21839 -3.4805  -3.30714]
pixabay_wild_000245.jpg,wild,train,2,0.01955,[-3.15703 -2.91896  2.58245]
flickr_wild_003935.jpg,wild,val,2,0.01955,[-2.4411  -3.05268  1.89871]
flickr_cat_000743.jpg,cat,train,0,0.01955,[ 5.31977 -4.09461 -3.64222]
pixabay_cat_000269.jpg,cat,train,0,0.01955,[ 7.61993 -3.79692 -5.32456]
flickr_cat_000025.jpg,cat,train,0,0.01955,[ 4.11191 -2.56672 -2.84786]
pixabay_cat_001611.jpg,cat,val,0,0.01955,[ 3.75169 -2.11218 -2.95787]
pixabay_wild_000523.jpg,wild,train,2,0.01955,[-3.63387 -2.0496   2.60963]
flickr_wild_002395.jpg,wild,train,2,0.01955,[-2.11743 -3.78636  3.36396]
pixabay_cat_002318.jpg,cat,val,0,0.01955,[ 3.52072 -1.88243 -3.08142]
flickr_wild_001844.jpg,wild,train,2,0.01955,[-2.67838 -3.36154  3.75944]
pixabay_cat_004769.jpg,cat,val,0,0.01955,[ 2.49093 -4.73356 -0.96682]
flickr_wild_000582.jpg,wild,train,2,0.01955,[-2.8552  -3.70455  3.94487]
pixabay_cat_003006.jpg,cat,train,0,0.01955,[ 7.01805 -5.80392 -4.43871]
flickr_wild_001688.jpg,wild,val,2,0.01955,[-3.32601 -2.53193  3.47132]
flickr_wild_001850.jpg,wild,val,2,0.01955,[-2.23281 -4.6891   3.37876]
flickr_wild_000596.jpg,wild,train,2,0.01955,[-2.2168  -4.74113  1.68694]
pixabay_cat_003012.jpg,cat,train,0,0.01955,[ 6.82631 -3.57679 -4.35915]
flickr_cat_000031.jpg,cat,train,0,0.01955,[ 5.31646 -0.9836  -5.85519]
pixabay_wild_000537.jpg,wild,train,2,0.01955,[-3.99544 -3.26029  3.26248]
pixabay_cat_001605.jpg,cat,train,0,0.01955,[ 4.19106 -2.2989  -3.52563]
flickr_wild_002381.jpg,wild,test,2,0.01955,[-2.96412 -5.44615  2.33484]
pixabay_wild_000251.jpg,wild,train,2,0.01955,[-0.76902 -4.04421  2.51871]
pixabay_cat_001163.jpg,cat,train,0,0.01955,[ 5.31884 -3.59961 -3.63797]
flickr_wild_003921.jpg,wild,val,2,0.01955,[-3.28823 -2.76067  3.22114]
flickr_cat_000757.jpg,cat,val,0,0.01955,[ 4.52949 -5.49774 -0.21907]
pixabay_cat_003774.jpg,cat,train,0,0.01955,[ 3.86823 -4.68327 -1.97696]
flickr_dog_001097.jpg,dog,train,1,0.01955,[-2.65096  3.08299 -3.9789 ]
flickr_dog_000389.jpg,dog,train,1,0.01955,[-3.81279  5.71142 -4.97926]
pixabay_dog_003382.jpg,dog,train,1,0.01955,[-1.66599  2.86662 -3.38722]
pixabay_wild_000279.jpg,wild,train,2,0.01955,[-2.64733 -3.6146   3.36776]
flickr_wild_003909.jpg,wild,val,2,0.01955,[-2.97232 -2.94699  2.70754]
pixabay_wild_001167.jpg,wild,train,2,0.01955,[-2.69083 -3.26112  3.22022]
pixabay_cat_000255.jpg,cat,val,0,0.01955,[ 4.37961 -1.18004 -4.23948]
pixabay_dog_001595.jpg,dog,val,1,0.01955,[-4.7544   4.94343 -3.76068]
pixabay_dog_000853.jpg,dog,train,1,0.01955,[-3.65499  2.30417 -2.46996]
pixabay_cat_004033.jpg,cat,val,0,0.01955,[ 4.14123 -3.95857 -4.1068 ]
pixabay_cat_003984.jpg,cat,train,0,0.01955,[ 5.36912 -3.1215  -3.29681]
pixabay_cat_002442.jpg,cat,train,0,0.01955,[ 3.90998 -2.52056 -2.24639]
pixabay_cat_002324.jpg,cat,train,0,0.01955,[ 4.5859  -3.70767 -2.98804]
flickr_wild_001878.jpg,wild,train,2,0.01955,[-3.07904 -3.96362  4.56526]
pixabay_cat_004755.jpg,cat,val,0,0.01955,[ 5.03095 -2.6889  -4.84777]
pixabay_cat_000533.jpg,cat,train,0,0.01955,[ 3.81143 -2.63259 -3.25251]
flickr_cat_000019.jpg,cat,test,0,0.01955,[ 4.24627 -2.30736 -4.15176]
pixabay_dog_002922.jpg,dog,train,1,0.01955,[-5.08377  5.67118 -3.66723]
pixabay_cat_000527.jpg,cat,val,0,0.01955,[ 5.99687 -5.06685 -2.31454]
pixabay_dog_002936.jpg,dog,train,1,0.01955,[-3.46516  1.19061 -0.19229]
pixabay_cat_001639.jpg,cat,train,0,0.01955,[ 3.79814 -4.56073 -1.87683]
pixabay_cat_002330.jpg,cat,train,0,0.01955,[ 5.90272 -0.77228 -5.11373]
pixabay_cat_004741.jpg,cat,train,0,0.01955,[ 2.88793 -5.80564 -1.0252 ]
pixabay_cat_003748.jpg,cat,val,0,0.01955,[ 3.7638  -2.43984 -4.07093]
pixabay_dog_001581.jpg,dog,train,1,0.01955,[-3.25375  2.62002 -3.56601]
pixabay_cat_004027.jpg,cat,train,0,0.01955,[ 3.16702 -3.37427 -1.17465]
pixabay_dog_000847.jpg,dog,train,1,0.01955,[-3.46682  2.81509 -3.13302]
pixabay_cat_003990.jpg,cat,train,0,0.01955,[ 3.64154 -3.21119 -2.36721]
pixabay_cat_002456.jpg,cat,train,0,0.01955,[ 3.84047 -2.40342 -2.46305]
pixabay_dog_003396.jpg,dog,train,1,0.01955,[-4.02222  2.81142 -2.5299 ]
pixabay_dog_002088.jpg,dog,val,1,0.01955,[-2.46109  2.8757  -2.61979]
pixabay_cat_000241.jpg,cat,train,0,0.01955,[ 4.12869 -2.64243 -4.32139]
pixabay_wild_001173.jpg,wild,train,2,0.01955,[-3.3202  -3.33157  3.57757]
flickr_cat_000780.jpg,cat,train,0,0.01955,[ 4.12848 -2.96346 -2.57152]
pixabay_wild_001198.jpg,wild,train,2,0.01955,[-1.74905 -0.82128  2.08538]
pixabay_dog_002063.jpg,dog,train,1,0.01955,[-4.00968  1.40995 -0.39374]
pixabay_wild_000286.jpg,wild,train,2,0.01955,[-3.7191  -0.99792  3.0609 ]
flickr_wild_002430.jpg,wild,val,2,0.01955,[-2.63167 -3.99815  3.80745]
pixabay_dog_000674.jpg,dog,val,1,0.01955,[-5.03235  5.06876 -3.6853 ]
flickr_wild_001139.jpg,wild,train,2,0.01955,[-3.43373 -2.03156  3.41366]
flickr_wild_000227.jpg,wild,val,2,0.01955,[-1.84172 -2.82871  2.19576]
flickr_dog_001040.jpg,dog,val,1,0.01955,[-2.65319  3.41052 -3.68576]
flickr_wild_001887.jpg,wild,val,2,0.01955,[-2.92108 -4.59048  4.76849]
flickr_wild_000541.jpg,wild,train,2,0.01955,[-3.49749 -1.36864  3.74654]
pixabay_dog_000112.jpg,dog,train,1,0.01955,[-4.38044  3.97289 -2.25261]
flickr_dog_000438.jpg,dog,train,1,0.01955,[-2.96994  2.28992 -2.94961]
flickr_wild_002356.jpg,wild,train,2,0.01955,[-3.11109 -3.58292  4.53594]
flickr_wild_003048.jpg,wild,val,2,0.01955,[-3.3088  -2.87586  3.41803]
pixabay_dog_002705.jpg,dog,val,1,0.01955,[-4.44979  3.59299 -2.95283]
flickr_wild_002342.jpg,wild,val,2,0.01955,[-3.18118 -2.62626  3.53512]
pixabay_dog_002711.jpg,dog,train,1,0.01955,[-4.01606  1.0856  -0.45713]
flickr_wild_001893.jpg,wild,val,2,0.01955,[-1.93872 -3.52839  2.11554]
flickr_wild_000555.jpg,wild,train,2,0.01955,[-3.17685 -3.26058  3.104  ]
pixabay_dog_001218.jpg,dog,train,1,0.01955,[-2.60567  2.08045 -4.09988]
pixabay_dog_000106.jpg,dog,train,1,0.01955,[-3.92033  3.02022 -1.67947]
pixabay_dog_000660.jpg,dog,train,1,0.01955,[-1.57215  2.99975 -4.0264 ]
flickr_wild_000233.jpg,wild,val,2,0.01955,[-1.60509 -2.41169  2.22349]
flickr_dog_001054.jpg,dog,train,1,0.01955,[-4.91504  4.32712 -3.65141]
flickr_cat_000794.jpg,cat,train,0,0.01955,[ 3.85441 -0.58965 -4.77185]
pixabay_dog_002077.jpg,dog,train,1,0.01955,[-3.53663  2.87711 -0.73093]
pixabay_wild_000292.jpg,wild,val,2,0.01955,[-2.97899 -2.37462  2.60529]
pixabay_dog_003369.jpg,dog,val,1,0.01955,[-3.56555  1.27983 -1.43528]
flickr_wild_002424.jpg,wild,train,2,0.01955,[-2.16994 -5.15855  4.15327]
flickr_dog_000362.jpg,dog,val,1,0.01955,[-3.02853  4.76993 -4.26322]
pixabay_cat_003947.jpg,cat,val,0,0.01955,[ 3.79112 -3.86531 -1.77462]
pixabay_cat_002481.jpg,cat,test,0,0.01955,[ 4.05059 -3.35386 -3.59982]
pixabay_dog_000648.jpg,dog,train,1,0.01955,[-3.81067  4.46727 -4.42055]
flickr_wild_001105.jpg,wild,val,2,0.01955,[-2.74437 -2.7453   3.053  ]
pixabay_dog_001556.jpg,dog,val,1,0.01955,[-3.06741  2.02552 -2.71397]
pixabay_dog_000890.jpg,dog,train,1,0.01955,[-3.418    2.81035 -2.12053]
flickr_wild_003712.jpg,wild,train,2,0.01955,[-3.86154 -2.58689  2.86764]
pixabay_cat_000296.jpg,cat,train,0,0.01955,[ 3.42821 -1.73725 -2.78068]
pixabay_dog_003341.jpg,dog,train,1,0.01955,[-3.3128   3.73367 -4.58195]
pixabay_cat_001188.jpg,cat,train,0,0.01955,[ 3.60568 -2.1442  -4.13677]
pixabay_dog_003427.jpg,dog,val,1,0.01955,[-1.23327  3.15444 -4.50555]
flickr_wild_003074.jpg,wild,train,2,0.01955,[-2.05334 -3.7803   2.3141 ]
pixabay_dog_002739.jpg,dog,train,1,0.01955,[-2.60961  3.07352 -3.11473]
pixabay_cat_001836.jpg,cat,val,0,0.01955,[ 5.09185 -2.24972 -5.05963]
pixabay_cat_004796.jpg,cat,val,0,0.01955,[ 8.1548  -5.51151 -3.43396]
pixabay_dog_001230.jpg,dog,test,1,0.01955,[-3.51253  2.59671 -2.18085]
flickr_wild_001663.jpg,wild,train,2,0.01955,[-2.86568 -0.95099  1.44692]
flickr_dog_000404.jpg,dog,train,1,0.01955,[-4.20592  4.49994 -5.28705]
pixabay_cat_004782.jpg,cat,val,2,0.01955,[ 0.92348 -3.5356   1.14579]
flickr_wild_000569.jpg,wild,train,2,0.01955,[-5.50788 -3.01913  2.85363]
pixabay_dog_001224.jpg,dog,train,1,0.01955,[-2.25212  2.94126 -3.24701]
flickr_wild_001677.jpg,wild,train,2,0.01955,[-3.74833 -2.53023  3.86813]
flickr_dog_000410.jpg,dog,train,1,0.01955,[-2.95561  5.03988 -6.23916]
pixabay_dog_003433.jpg,dog,train,1,0.01055,[-1.93279  1.55066 -3.895  ]
flickr_wild_003060.jpg,wild,train,2,0.01055,[-1.58896 -3.46572  0.55704]
pixabay_cat_001822.jpg,cat,test,0,0.01055,[ 4.26694 -2.71433 -4.28463]
flickr_wild_003706.jpg,wild,train,2,0.01055,[-4.62376 -1.51168  3.33877]
pixabay_cat_000282.jpg,cat,train,0,0.01055,[ 7.11363 -4.15749 -4.0027 ]
pixabay_dog_003355.jpg,dog,train,1,0.01055,[-3.17413  3.89247 -4.24645]
flickr_wild_002418.jpg,wild,val,2,0.01055,[-2.96247 -2.58353  3.0996 ]
pixabay_cat_003953.jpg,cat,val,0,0.01055,[ 4.81873 -1.69497 -5.27718]
flickr_dog_000376.jpg,dog,train,1,0.01055,[-4.45663  4.64162 -3.04982]
pixabay_cat_002495.jpg,cat,train,0,0.01055,[ 4.70861 -2.76303 -3.59205]
flickr_wild_001111.jpg,wild,train,2,0.01055,[-3.61836 -2.87212  3.00374]
pixabay_dog_001542.jpg,dog,train,1,0.01055,[-3.37067  3.13023 -1.18848]
flickr_dog_001068.jpg,dog,val,1,0.01055,[-2.34178  2.4068  -2.73177]
pixabay_dog_000884.jpg,dog,train,1,0.01055,[-1.87724  2.10553 -3.492  ]
pixabay_cat_001823.jpg,cat,val,0,0.01055,[ 4.90632 -3.82855 -3.28431]
flickr_wild_003061.jpg,wild,train,2,0.01055,[-3.69513 -2.92228  4.02793]
pixabay_dog_003432.jpg,dog,val,1,0.01055,[-1.30335  3.01656 -1.64414]
flickr_dog_000411.jpg,dog,train,1,0.01055,[-1.98284  3.98706 -4.99655]
flickr_wild_001676.jpg,wild,train,2,0.01055,[-2.86989 -1.77611  3.21462]
pixabay_dog_001225.jpg,dog,train,1,0.01055,[-2.54246  3.74188 -4.1036 ]
flickr_wild_000568.jpg,wild,test,2,0.01055,[-3.7093  -3.58363  3.6882 ]
pixabay_cat_004783.jpg,cat,train,0,0.01055,[ 6.16602 -2.67974 -4.59481]
pixabay_dog_000885.jpg,dog,train,1,0.01055,[-3.55198  2.60896 -0.92276]
flickr_dog_001069.jpg,dog,train,1,0.01055,[-2.93591  2.82651 -2.24799]
pixabay_dog_001543.jpg,dog,train,1,0.01055,[-3.73937  4.2456  -2.8022 ]
flickr_wild_001110.jpg,wild,val,2,0.01055,[-3.55353 -0.89711  2.86136]
pixabay_cat_002494.jpg,cat,train,0,0.01055,[ 2.87326 -4.24079 -1.58763]
flickr_dog_000377.jpg,dog,train,1,0.01055,[-1.80815  3.08219 -3.29628]
pixabay_cat_003952.jpg,cat,train,0,0.01055,[ 3.453   -5.12609 -1.23302]
flickr_wild_002419.jpg,wild,val,2,0.01055,[-2.08209 -4.57164  3.60412]
pixabay_dog_003354.jpg,dog,train,1,0.01055,[-5.46085  1.45024 -0.90735]
pixabay_cat_000283.jpg,cat,test,0,0.01055,[ 5.17717 -3.68308 -2.53922]
flickr_wild_003707.jpg,wild,val,2,0.01055,[-1.96194 -3.89995  3.21958]
pixabay_cat_001189.jpg,cat,train,0,0.01055,[ 4.122   -3.01737 -2.32941]
pixabay_dog_003340.jpg,dog,train,1,0.01055,[-3.27608  1.589   -2.10526]
pixabay_cat_000297.jpg,cat,train,0,0.01055,[ 4.26788 -2.91146 -3.40902]
flickr_wild_003713.jpg,wild,train,2,0.01055,[-3.37382 -2.49947  3.9615 ]
pixabay_dog_000891.jpg,dog,train,1,0.01055,[-3.34017  1.89656 -0.93383]
pixabay_dog_001557.jpg,dog,val,1,0.01055,[-3.58314  2.29343 -2.49327]
flickr_wild_001104.jpg,wild,train,2,0.01055,[-2.10847 -2.05242  2.23141]
pixabay_dog_000649.jpg,dog,train,1,0.01055,[-2.83605  2.98316 -3.65393]
pixabay_cat_002480.jpg,cat,train,0,0.01055,[ 4.30464 -3.06121 -3.37848]
pixabay_cat_003946.jpg,cat,train,0,0.01055,[ 4.35708 -4.21247 -2.94405]
flickr_dog_000363.jpg,dog,train,1,0.01055,[-2.92008  2.36642 -1.44807]
